,host_is_superhost,cancellation_policy,instant_bookable,host_total_listings_count,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,minimum_nights,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,price,bedrooms_na,bathrooms_na,beds_na,review_scores_rating_na,review_scores_accuracy_na,review_scores_cleanliness_na,review_scores_checkin_na,review_scores_communication_na,review_scores_location_na,review_scores_value_na
4259,t,moderate,t,1.0,Outer Sunset,37.76376,-122.48751,Apartment,Entire home/apt,3.0,1.0,1.0,2.0,Real Bed,2.0,92.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4260,t,strict_14_with_grace_period,t,2.0,Potrero Hill,37.75943,-122.39267,House,Private room,4.0,1.0,2.0,2.0,Real Bed,2.0,113.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4261,t,moderate,f,2.0,Western Addition,37.77287,-122.43666,Apartment,Private room,2.0,2.0,1.0,1.0,Real Bed,30.0,32.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4262,t,moderate,f,1.0,Excelsior,37.71889,-122.43467,House,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,30.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4263,t,strict_14_with_grace_period,f,2.0,Marina,37.80526,-122.44342,House,Entire home/apt,4.0,1.5,2.0,2.0,Real Bed,30.0,2.0,100.0,9.0,10.0,10.0,10.0,10.0,9.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4264,f,strict_14_with_grace_period,t,3.0,Lakeshore,37.73178,-122.47455,House,Shared room,1.0,4.0,1.0,1.0,Real Bed,31.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4265,f,strict_14_with_grace_period,t,3.0,Lakeshore,37.73124,-122.47586,House,Shared room,5.0,4.0,1.0,1.0,Real Bed,31.0,10.0,88.0,9.0,8.0,10.0,10.0,10.0,10.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4266,f,strict_14_with_grace_period,f,8.0,Marina,37.80158,-122.43626,Apartment,Entire home/apt,10.0,2.0,3.0,5.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4267,f,flexible,f,1.0,Bernal Heights,37.73826,-122.41693,House,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,4.0,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4268,t,moderate,f,1.0,Mission,37.7503,-122.41055,Apartment,Entire home/apt,4.0,1.0,1.0,3.0,Real Bed,2.0,21.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4269,t,moderate,f,1.0,Castro/Upper Market,37.76147,-122.43372,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,3.0,34.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4270,f,strict_14_with_grace_period,f,1.0,Haight Ashbury,37.77571,-122.4452,Condominium,Entire home/apt,4.0,1.0,1.0,2.0,Real Bed,30.0,2.0,100.0,10.0,10.0,10.0,9.0,10.0,10.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4271,f,strict_14_with_grace_period,f,101.0,North Beach,37.79971,-122.40349,Condominium,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,2.0,100.0,8.0,10.0,10.0,9.0,10.0,8.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4272,t,strict_14_with_grace_period,f,1.0,Western Addition,37.77981,-122.44076,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,13.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4273,t,moderate,f,13.0,Inner Sunset,37.75369,-122.47419,House,Private room,3.0,1.0,1.0,2.0,Real Bed,1.0,37.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4274,f,flexible,f,44.0,Haight Ashbury,37.76394,-122.45115,Apartment,Entire home/apt,2.0,2.0,2.0,2.0,Real Bed,30.0,3.0,100.0,10.0,8.0,10.0,10.0,10.0,9.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4275,t,strict_14_with_grace_period,f,2.0,Bayview,37.73422,-122.39186,House,Private room,1.0,1.5,1.0,1.0,Real Bed,1.0,134.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4276,f,flexible,t,1.0,Ocean View,37.71544,-122.46205,Guest suite,Private room,2.0,1.0,1.0,1.0,Real Bed,3.0,82.0,90.0,10.0,10.0,10.0,10.0,9.0,9.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4277,f,strict_14_with_grace_period,f,64.0,Castro/Upper Market,37.75872,-122.42825,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,130.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4278,f,strict_14_with_grace_period,f,64.0,Castro/Upper Market,37.75987,-122.42853,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,30.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4279,f,strict_14_with_grace_period,f,64.0,Castro/Upper Market,37.76005,-122.43,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,30.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4280,f,strict_14_with_grace_period,f,64.0,Chinatown,37.79116,-122.40827,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,146.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4281,f,strict_14_with_grace_period,f,64.0,Mission,37.75937,-122.42172,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,30.0,7.0,97.0,10.0,10.0,10.0,9.0,10.0,9.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4282,t,moderate,f,852.0,South of Market,37.78116,-122.39984,Condominium,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4283,t,moderate,t,2.0,Glen Park,37.74097,-122.42896,House,Entire home/apt,6.0,3.0,3.0,3.0,Real Bed,2.0,25.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4284,t,moderate,f,5.0,Noe Valley,37.75143,-122.43945,Guest suite,Entire home/apt,1.0,1.0,1.0,2.0,Real Bed,3.0,33.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4285,f,strict_14_with_grace_period,f,87.0,Downtown/Civic Center,37.78413,-122.4152,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,1.0,100.0,10.0,8.0,10.0,10.0,8.0,10.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4286,t,moderate,t,1.0,Visitacion Valley,37.7212,-122.40203,House,Entire home/apt,5.0,1.0,2.0,2.0,Real Bed,2.0,104.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4287,f,moderate,f,2.0,Outer Richmond,37.77741,-122.48029,Guest suite,Private room,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,110.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4288,f,moderate,f,1.0,Castro/Upper Market,37.76847,-122.43562,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,89.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4289,f,moderate,f,1.0,Bernal Heights,37.74553,-122.41,House,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,30.0,16.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4290,t,strict_14_with_grace_period,f,1.0,Western Addition,37.78424,-122.43647,House,Private room,1.0,1.5,1.0,1.0,Real Bed,30.0,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4291,t,moderate,f,1.0,South of Market,37.78343,-122.39849,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,3.0,44.0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,695.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4292,t,moderate,t,35.0,Haight Ashbury,37.76887,-122.45071,Hostel,Private room,2.0,1.0,1.0,1.0,Real Bed,1.0,5.0,96.0,10.0,10.0,10.0,10.0,10.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4293,f,strict_14_with_grace_period,f,87.0,Downtown/Civic Center,37.78638,-122.41463,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,87.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4294,f,moderate,f,1.0,West of Twin Peaks,37.74267,-122.45087,House,Entire home/apt,8.0,2.0,4.0,5.0,Real Bed,4.0,1.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4295,f,strict_14_with_grace_period,f,1.0,Russian Hill,37.79728,-122.42035,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,1.0,3.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4296,f,strict_14_with_grace_period,f,2.0,Bernal Heights,37.73829,-122.42371,House,Private room,1.0,2.0,1.0,1.0,Real Bed,1.0,61.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4297,t,strict_14_with_grace_period,f,1.0,Haight Ashbury,37.77618,-122.44192,Apartment,Entire home/apt,5.0,2.0,3.0,4.0,Real Bed,30.0,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4298,f,strict_14_with_grace_period,f,1.0,South of Market,37.77746,-122.39244,Apartment,Entire home/apt,3.0,1.0,1.0,1.0,Real Bed,4.0,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4299,f,strict_14_with_grace_period,f,87.0,Mission,37.76402,-122.41698,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,2.0,70.0,10.0,8.0,10.0,10.0,7.0,7.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4300,t,strict_14_with_grace_period,t,1.0,Mission,37.75908,-122.42233,Condominium,Entire home/apt,4.0,1.0,2.0,3.0,Real Bed,4.0,43.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4301,t,moderate,f,1.0,Haight Ashbury,37.76733,-122.45024,Apartment,Entire home/apt,4.0,1.0,1.0,1.0,Real Bed,2.0,29.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4302,f,strict_14_with_grace_period,t,1.0,Noe Valley,37.74825,-122.42878,House,Entire home/apt,6.0,1.5,3.0,3.0,Real Bed,2.0,8.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4303,t,moderate,t,1.0,Bernal Heights,37.73922,-122.41727,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,5.0,33.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4304,f,moderate,f,1.0,Twin Peaks,37.75493,-122.44976,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,2.0,3.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4305,f,moderate,t,2.0,Visitacion Valley,37.71329,-122.41399,Guest suite,Entire home/apt,4.0,1.0,0.0,1.0,Real Bed,2.0,50.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4306,f,strict_14_with_grace_period,f,3.0,Western Addition,37.77219,-122.43671,Townhouse,Private room,1.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4307,f,strict_14_with_grace_period,t,1199.0,Western Addition,37.77028,-122.42719,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,1.0,20.0,10.0,4.0,10.0,2.0,8.0,8.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4308,f,moderate,t,3.0,Outer Mission,37.72721,-122.43303,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,2.0,10.0,92.0,9.0,10.0,9.0,9.0,9.0,9.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4309,f,strict_14_with_grace_period,f,33.0,Presidio Heights,37.78738,-122.4502,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4310,f,strict_14_with_grace_period,t,3.0,Outer Sunset,37.75887,-122.48304,House,Private room,1.0,1.0,1.0,1.0,Real Bed,30.0,1.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,75.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4311,f,moderate,f,1.0,Bernal Heights,37.74744,-122.412,Apartment,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,30.0,5.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4312,t,moderate,f,1.0,Inner Richmond,37.78019,-122.47041,Condominium,Entire home/apt,4.0,2.0,3.0,5.0,Real Bed,7.0,14.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4313,f,flexible,t,2.0,Inner Richmond,37.77442,-122.47015,House,Entire home/apt,6.0,2.0,3.0,3.0,Real Bed,4.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,400.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4314,t,flexible,f,1.0,Mission,37.75929,-122.41168,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,23.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4315,f,moderate,f,2.0,Western Addition,37.77769,-122.43654,Apartment,Entire home/apt,6.0,2.0,2.0,3.0,Real Bed,2.0,3.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4316,t,moderate,t,2.0,Western Addition,37.77335,-122.42947,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,78.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4317,t,moderate,t,2.0,Western Addition,37.77347,-122.43119,Apartment,Private room,2.0,1.0,1.0,1.0,Real Bed,2.0,82.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4318,f,strict_14_with_grace_period,f,1.0,Haight Ashbury,37.76704,-122.44887,Condominium,Private room,2.0,1.5,1.0,1.0,Real Bed,4.0,6.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4319,f,flexible,f,6.0,Twin Peaks,37.75804,-122.45078,Apartment,Private room,1.0,1.0,1.0,1.0,Real Bed,30.0,6.0,97.0,9.0,9.0,9.0,9.0,9.0,9.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4320,t,moderate,f,1.0,Bernal Heights,37.7417,-122.41456,House,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,1.0,13.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4321,f,moderate,t,1.0,South of Market,37.77575,-122.4124,Loft,Entire home/apt,2.0,1.5,1.0,1.0,Real Bed,1.0,21.0,95.0,10.0,9.0,10.0,10.0,9.0,9.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4322,t,strict_14_with_grace_period,t,1.0,Glen Park,37.7379,-122.42824,Apartment,Entire home/apt,3.0,1.0,1.0,2.0,Real Bed,30.0,33.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4323,f,flexible,t,1.0,Russian Hill,37.79959,-122.42366,Apartment,Entire home/apt,7.0,1.0,2.0,2.0,Real Bed,30.0,9.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4324,t,moderate,t,35.0,Haight Ashbury,37.76892,-122.44911,Hostel,Shared room,1.0,5.0,1.0,1.0,Real Bed,1.0,20.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4325,t,moderate,f,1.0,Inner Sunset,37.75254,-122.47,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,3.0,58.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4326,f,strict_14_with_grace_period,f,1.0,Castro/Upper Market,37.76149,-122.44595,House,Entire home/apt,7.0,2.0,3.0,5.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,230.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4327,t,strict_14_with_grace_period,f,3.0,Outer Mission,37.7219,-122.43966,House,Entire home/apt,12.0,2.0,3.0,3.0,Real Bed,3.0,4.0,100.0,10.0,10.0,9.0,10.0,10.0,10.0,447.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4328,f,flexible,f,1.0,Mission,37.7502,-122.40803,Condominium,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,249.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4329,f,flexible,f,1.0,Bayview,37.7325,-122.39221,House,Private room,1.0,1.0,1.0,1.0,Real Bed,31.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,45.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4330,t,strict_14_with_grace_period,f,89.0,Downtown/Civic Center,37.77976,-122.42263,Boutique hotel,Private room,2.0,1.0,0.0,1.0,Real Bed,1.0,15.0,99.0,10.0,9.0,10.0,10.0,10.0,10.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4331,t,strict_14_with_grace_period,f,89.0,Downtown/Civic Center,37.77788,-122.42252,Boutique hotel,Private room,2.0,1.0,0.0,1.0,Real Bed,1.0,17.0,94.0,10.0,10.0,10.0,10.0,9.0,10.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4332,f,flexible,t,2.0,Chinatown,37.79611,-122.40637,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,152.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4333,t,strict_14_with_grace_period,f,1.0,South of Market,37.77153,-122.40476,Apartment,Entire home/apt,4.0,1.0,1.0,1.0,Real Bed,1.0,23.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4334,t,strict_14_with_grace_period,f,89.0,Downtown/Civic Center,37.77918,-122.42262,Serviced apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,1.0,59.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4335,f,moderate,t,4.0,Western Addition,37.77782,-122.43038,Apartment,Private room,3.0,1.0,1.0,2.0,Real Bed,1.0,34.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4336,f,strict_14_with_grace_period,t,1.0,Bernal Heights,37.73577,-122.41505,House,Entire home/apt,5.0,2.0,3.0,4.0,Real Bed,2.0,8.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4337,t,strict_14_with_grace_period,t,3.0,Outer Sunset,37.75121,-122.47744,House,Shared room,1.0,1.0,1.0,1.0,Real Bed,2.0,60.0,95.0,10.0,9.0,10.0,9.0,10.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4338,f,strict_14_with_grace_period,t,10.0,Inner Sunset,37.76402,-122.45454,Apartment,Private room,1.0,3.5,1.0,1.0,Real Bed,32.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,58.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4339,t,moderate,f,852.0,Pacific Heights,37.79069,-122.42548,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,184.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4340,t,flexible,t,1.0,Outer Sunset,37.76382,-122.49426,Guest suite,Private room,6.0,1.0,1.0,2.0,Real Bed,3.0,63.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4341,t,moderate,f,1.0,Potrero Hill,37.75655,-122.40267,Guest suite,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,2.0,83.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4342,t,moderate,f,3.0,Outer Mission,37.7101,-122.4523,House,Private room,1.0,1.0,1.0,1.0,Real Bed,5.0,24.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4343,t,moderate,f,852.0,Nob Hill,37.79419,-122.41743,Apartment,Entire home/apt,4.0,1.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,175.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4344,f,strict_14_with_grace_period,f,87.0,Downtown/Civic Center,37.78407,-122.41652,Apartment,Entire home/apt,2.0,1.0,0.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,86.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4345,t,moderate,f,852.0,Chinatown,37.79172,-122.40759,Apartment,Entire home/apt,4.0,2.0,2.0,2.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,209.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4346,t,moderate,f,852.0,Mission,37.7524,-122.4135,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,0.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,135.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4347,t,flexible,f,2.0,Western Addition,37.77174,-122.43691,Apartment,Private room,2.0,2.0,1.0,1.0,Real Bed,30.0,35.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4348,f,flexible,t,3.0,Mission,37.75123,-122.40965,Apartment,Entire home/apt,2.0,1.0,1.0,1.0,Real Bed,30.0,5.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4349,t,moderate,f,3.0,South of Market,37.77779,-122.41479,Apartment,Entire home/apt,5.0,2.0,2.0,2.0,Real Bed,2.0,13.0,97.0,9.0,10.0,9.0,9.0,9.0,9.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
